match_api_id,home_team_api_id,away_team_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,date,label
653866.0,9827.0,8588.0,15.0,0.0,10.0,0.0,0.0,0.0,2009-08-09 00:00:00,Win
653869.0,9855.0,8592.0,-7.0,15.0,2.0,8.0,0.0,2.0,2009-08-08 00:00:00,Defeat
653876.0,8682.0,9748.0,-5.0,8.0,2.0,5.0,0.0,2.0,2009-08-08 00:00:00,Draw
653879.0,8639.0,8689.0,1.0,1.0,4.0,3.0,0.0,1.0,2009-08-09 00:00:00,Defeat
653881.0,9829.0,9941.0,-2.0,5.0,3.0,3.0,1.0,0.0,2009-08-08 00:00:00,Win
653883.0,10249.0,9847.0,0.0,-1.0,0.0,3.0,0.0,0.0,2009-08-08 00:00:00,Draw
653888.0,9851.0,4170.0,-5.0,0.0,4.0,0.0,0.0,0.0,2009-08-08 00:00:00,Win
653889.0,9853.0,9831.0,-2.0,-3.0,3.0,2.0,0.0,2.0,2009-08-08 00:00:00,Defeat
653891.0,9873.0,8481.0,-4.0,1.0,3.0,3.0,0.0,2.0,2009-08-08 00:00:00,Defeat
654062.0,8583.0,8639.0,-1.0,-2.0,4.0,3.0,1.0,1.0,2009-10-25 00:00:00,Win
654064.0,9827.0,8682.0,10.0,-3.0,7.0,2.0,2.0,0.0,2009-10-24 00:00:00,Win
654067.0,4170.0,9829.0,-5.0,4.0,2.0,6.0,0.0,0.0,2009-10-24 00:00:00,Defeat
654068.0,9855.0,8481.0,-16.0,-2.0,0.0,3.0,0.0,1.0,2009-10-24 00:00:00,Defeat
654069.0,8588.0,9941.0,-8.0,1.0,2.0,3.0,0.0,0.0,2009-10-25 00:00:00,Defeat
654070.0,8592.0,9847.0,5.0,5.0,4.0,4.0,1.0,1.0,2009-11-20 00:00:00,Win
654071.0,9831.0,9748.0,-11.0,8.0,2.0,6.0,0.0,2.0,2009-10-24 00:00:00,Win
654073.0,9851.0,10249.0,2.0,7.0,3.0,6.0,0.0,0.0,2009-10-24 00:00:00,Win
654076.0,9853.0,9873.0,1.0,-2.0,4.0,4.0,1.0,1.0,2009-10-24 00:00:00,Defeat
